SalesOrderID,CustomerID,CustomerType
69308,18634,I
69251,16404,I
70053,14534,I
70033,12711,I
70016,26828,I
70051,28476,I
70056,24849,I
70032,19922,I
70027,14802,I
70017,26854,I
70057,25519,I
70636,12718,I
70646,16261,I
70633,20932,I
70670,23909,I
70631,11566,I
70667,20882,I
70604,20911,I
70665,28569,I
71176,27933,I
71172,17874,I
71161,19945,I
71188,27784,I
71160,16548,I
71187,27773,I
71190,12301,I
71686,23908,I
71657,25791,I
71650,17212,I
71654,12818,I
71687,23932,I
71664,12368,I
72388,25143,I
72436,25484,I
72384,22829,I
72387,11566,I
72382,29395,I
72385,29470,I
72367,25777,I
73010,27898,I
72971,21054,I
73021,19282,I
73023,28713,I
73001,11608,I
73009,25693,I
72995,22868,I
73012,16262,I
72997,27934,I
72990,28464,I
72996,27302,I
73635,11425,I
73589,13536,I
73631,28751,I
73636,25458,I
73604,28378,I
73605,11543,I
73630,19313,I
73587,13565,I
74040,12830,I
74090,24037,I
74091,14714,I
74355,14785,I
74358,17938,I
74360,27318,I
74616,25483,I
74871,25296,I
43796,17956,I
43834,28393,I
44168,12211,I
44239,12217,I
44440,12261,I
44729,12307,I
45158,28419,I
45214,12464,I
45508,12510,I
45622,28470,I
45627,18039,I
45724,12620,I
45726,12614,I
45852,18143,I
45961,12717,I
46005,12749,I
46211,18163,I
46430,13564,I
46799,13662,I
47186,13806,I
47492,19181,I
47556,14701,I
47605,17187,I
47645,14555,I
47642,17109,I
47896,17206,I
47898,19276,I
47943,17196,I
47945,14791,I
47944,28690,I
47946,14802,I
48272,14931,I
48271,28727,I
48459,14966,I
48642,15061,I
48717,28736,I
48841,17716,I
48975,17739,I
49025,19319,I
49752,11242,I
49801,15920,I
49803,15931,I
50037,16289,I
50110,19441,I
50109,16268,I
50176,16273,I
50171,16288,I
50172,17773,I
50404,11382,I
50552,16430,I
50629,16426,I
50826,16476,I
50917,16533,I
50918,16547,I
50920,11571,I
51409,11417,I
51412,22312,I
52204,17647,I
52199,27323,I
52194,16209,I
52209,29388,I
52605,11581,I
52577,11346,I
52614,21033,I
52596,15112,I
53001,21022,I
52987,19920,I
53350,11379,I
53381,16440,I
53358,17080,I
53378,18152,I
53396,27126,I
53957,22697,I
53974,14790,I
53954,22431,I
53948,13831,I
54419,17651,I
54402,14985,I
54386,14926,I
54403,16592,I
54428,21072,I
54408,22562,I
54410,27857,I
54415,12562,I
54850,21849,I
54877,29412,I
54849,19078,I
54875,15931,I
54862,12635,I
55168,27903,I
55146,12750,I
55169,19515,I
55171,11566,I
55145,23780,I
55142,11433,I
55165,22324,I
55178,24135,I
55687,17633,I
55714,21088,I
55715,25507,I
56165,22698,I
56166,24109,I
56172,11399,I
56596,21665,I
56569,19352,I
56571,21063,I
56542,13556,I
56572,24539,I
56578,12467,I
56553,22465,I
56958,24140,I
56933,17843,I
56934,12295,I
56941,26357,I
56909,12131,I
56956,21673,I
57573,11600,I
58004,26856,I
57991,24195,I
57990,20969,I
58017,12323,I
58444,16195,I
58447,17899,I
58416,12321,I
58805,22397,I
58787,13806,I
58804,20568,I
58831,11403,I
58806,11566,I
59504,17775,I
59531,12821,I
59505,24039,I
59490,12333,I
59533,21132,I
59576,13577,I
59529,18129,I
59534,23441,I
59503,24090,I
59508,19310,I
59507,20728,I
59574,22392,I
59573,22438,I
60092,12524,I
60055,24116,I
60075,14829,I
60101,25540,I
60077,13817,I
60078,15099,I
60074,15109,I
60088,28881,I
60117,19517,I
60085,25466,I
60120,19427,I
60119,19458,I
60599,20957,I
60600,25677,I
60621,19480,I
60562,14192,I
60622,22458,I
60606,17766,I
61136,16186,I
61145,18040,I
61157,26965,I
61140,16042,I
61097,14773,I
61141,28546,I
61095,14185,I
61093,11611,I
61094,13595,I
61144,19272,I
61171,11241,I
61671,12217,I
61669,12212,I
61701,25503,I
61708,12628,I
61716,26975,I
61728,22472,I
61698,24123,I
61699,26418,I
61693,17081,I
61700,25549,I
61709,11397,I
62172,17787,I
62178,12211,I
62199,12752,I
62173,11420,I
62228,20059,I
62690,22471,I
62639,14965,I
63101,27005,I
63102,25594,I
63090,12748,I
63114,22484,I
63089,17846,I
63093,27962,I
63765,16513,I
63784,28384,I
63816,22626,I
63815,22612,I
63763,14998,I
64272,14936,I
64275,15609,I
64279,24111,I
64273,14826,I
64249,16476,I
64250,13595,I
65117,20593,I
65115,13835,I
65137,25600,I
65122,26871,I
65095,24208,I
65770,25698,I
65767,13531,I
65754,16286,I
66272,19366,I
66291,20803,I
66294,23445,I
66271,12464,I
66292,22709,I
66825,11420,I
66779,16532,I
66801,15616,I
66768,18163,I
66810,12387,I
66815,27138,I
67232,25696,I
67214,14200,I
67215,14539,I
67871,14693,I
67876,21831,I
67853,18008,I
67852,19419,I
67873,12862,I
67901,23444,I
67902,12805,I
68382,27764,I
68349,19069,I
68370,19494,I
68373,28906,I
68368,29422,I
68372,24012,I
69387,12750,I
69355,23970,I
69361,12312,I
69386,28506,I
69354,24861,I
69357,11566,I
69346,18142,I
70124,21094,I
70147,17834,I
70696,21535,I
70697,26213,I
70722,27776,I
70710,12389,I
70745,13558,I
70723,27808,I
70743,28520,I
70700,22702,I
71227,14798,I
71261,25319,I
71280,19174,I
71262,12321,I
71258,25320,I
71705,16566,I
71727,17826,I
71748,17949,I
72467,18138,I
73046,22824,I
73042,27951,I
73073,25700,I
73091,20934,I
73066,22303,I
73061,15650,I
73043,14813,I
73062,29413,I
73045,12866,I
74124,21676,I
74123,24571,I
74135,28368,I
74407,24185,I
74401,13611,I
74415,11597,I
74409,27793,I
74406,25790,I
74644,20920,I
74907,27328,I
74902,18618,I
74903,23610,I
74905,29471,I
43802,11593,I
43840,17957,I
44030,12131,I
44069,28395,I
44201,12254,I
44272,12256,I
44734,12285,I
44848,28418,I
44849,17996,I
45511,12523,I
45730,28471,I
45859,12754,I
45861,12650,I
46161,12819,I
46226,13263,I
46218,12820,I
46600,19027,I
46803,13595,I
46804,19052,I
46871,13800,I
46869,13577,I
46870,13605,I
47198,14169,I
47275,19076,I
47270,28519,I
47269,28512,I
47337,28520,I
47493,28569,I
47497,14170,I
47836,28707,I
47903,14714,I
48177,17633,I
48572,28756,I
48567,14948,I
48568,19296,I
48659,28749,I
48657,15067,I
48723,14944,I
48850,29361,I
48849,28904,I
48930,15086,I
48922,15095,I
48989,29364,I
49031,29389,I
49032,15085,I
49250,19323,I
49248,17766,I
49249,17767,I
49437,19336,I
49617,29479,I
49613,16052,I
49686,16051,I
49687,16205,I
49758,19381,I
49812,15677,I
49814,11336,I
49813,15700,I
49964,16394,I
50047,16408,I
50046,16404,I
50184,11340,I
50417,11417,I
50416,11406,I
50494,16432,I
50495,19475,I
50840,16436,I
50842,11479,I
50844,19503,I
50931,16569,I
50930,17950,I
50932,17885,I
50933,19922,I
51439,21017,I
51428,12308,I
51547,12300,I
51673,16400,I
51688,16310,I
51686,21013,I
52246,13508,I
52277,21041,I
52276,21059,I
52213,11410,I
52268,25752,I
52248,14704,I
52257,25697,I
52214,11483,I
52247,28456,I
52255,26861,I
52644,28402,I
52647,20940,I
52615,11432,I
52625,14848,I
52659,25743,I
52643,12295,I
52655,12716,I
53041,11566,I
53433,12723,I
53432,24713,I
53430,16395,I
54016,27772,I
54010,11566,I
54461,27155,I
54455,20559,I
54450,28460,I
54438,17095,I
54460,24113,I
54431,12620,I
54452,14532,I
54459,24872,I
55187,14925,I
55211,21845,I
55208,17721,I
55775,18014,I
55754,23939,I
55740,13558,I
55781,25299,I
55811,12301,I
56224,24153,I
56632,26927,I
56642,21126,I
56643,14791,I
56629,21662,I
56607,17634,I
56628,19351,I
56991,25665,I
57595,14719,I
57599,16431,I
57622,12557,I
57616,28495,I
58048,15446,I
58034,22500,I
58070,12631,I
58020,12323,I
58054,12642,I
58035,13800,I
58869,28447,I
58874,25643,I
58844,20047,I
58875,11566,I
58900,24183,I
58876,22420,I
58870,20586,I
58845,20046,I
58899,22316,I
59645,11242,I
59579,14200,I
59610,25695,I
60151,23611,I
60162,26952,I
60155,28915,I
60153,20796,I
60129,19194,I
60127,14946,I
60150,19914,I
60152,15611,I
60633,14791,I
60666,29372,I
60665,13819,I
60663,14989,I
60668,19495,I
60632,13577,I
60669,23761,I
61242,392,S
61252,639,S
61198,572,S
61262,639,S
61249,482,S
61263,320,S
61277,15050,I
61176,248,S
61265,392,S
61296,14996,I
61310,13541,I
61190,302,S
61254,86,S
61197,572,S
61759,19925,I
61735,15054,I
62244,14940,I
62241,24565,I
62240,22678,I
62242,17893,I
62281,22655,I
62243,12276,I
62262,14190,I
63230,410,S
63260,615,S
63328,25685,I
63233,266,S
63211,68,S
63206,554,S
63168,663,S
63171,230,S
63172,446,S
63343,28518,I
63214,687,S
63302,16824,I
63327,23766,I
63166,68,S
63361,18125,I
63321,19248,I
63345,28502,I
63325,22867,I
63320,16397,I
63326,28754,I
63832,14148,I
63860,12223,I
63854,20715,I
63876,23917,I
63830,17929,I
63874,20841,I
64350,11415,I
64309,17183,I
64337,23755,I
64335,14549,I
65292,104,S
65260,212,S
65267,428,S
65324,25658,I
65204,518,S
65391,24025,I
65330,12548,I
65280,464,S
65089,518,S
65305,14,S
65366,28887,I
65090,14,S
65360,19249,I
65228,176,S
65392,26038,I
65202,284,S
65201,536,S
65295,633,S
65297,122,S
65833,16456,I
65875,13686,I
65872,20842,I
65839,25487,I
65837,22834,I
65816,21087,I
65840,26403,I
66366,24052,I
66320,18134,I
66346,20946,I
66344,17856,I
66347,28381,I
67329,86,S
67375,14767,I
67203,639,S
67407,20874,I
67411,24716,I
67204,392,S
67202,572,S
67323,639,S
67324,320,S
67333,482,S
67408,28554,I
67296,572,S
67278,302,S
67409,28555,I
67328,392,S
67935,27188,I
67937,13598,I
67957,13264,I
67932,28467,I
67908,16538,I
67910,19910,I
67958,26818,I
67934,24879,I
68464,13782,I
68439,12396,I
68463,13771,I
68428,14844,I
68435,22806,I
68432,17090,I
68433,22387,I
68409,15649,I
68466,24127,I
69310,681,S
69457,446,S
69511,266,S
69580,20549,I
69642,12330,I
69657,19257,I
69645,21042,I
69651,25449,I
69606,16419,I
69504,410,S
69556,615,S
69646,28700,I
69388,663,S
69434,554,S
69444,687,S
69577,12850,I
69612,28432,I
69608,22551,I
69643,21016,I
69575,22450,I
69576,14800,I
69613,14142,I
69454,230,S
69309,68,S
69445,68,S
69652,19284,I
70196,19081,I
70204,13826,I
70171,20560,I
70761,19325,I
70793,12324,I
70800,12130,I
70785,17955,I
70765,12816,I
70766,15667,I
70786,21826,I
70764,19339,I
70787,19368,I
71991,19316,I
71892,464,S
71918,536,S
71922,122,S
71910,14,S
71914,104,S
71976,13684,I
71826,176,S
71978,11559,I
71691,104,S
71834,633,S
71823,212,S
71913,284,S
71992,19329,I
71900,428,S
71961,12863,I
71959,23605,I
71983,27180,I
71692,14,S
72574,19357,I
72578,14774,I
72575,26984,I
72538,16941,I
72537,14187,I
72540,22474,I
73145,24215,I
73148,26819,I
73141,14781,I
73118,16271,I
73176,28741,I
73150,13593,I
73144,23218,I
74178,21825,I
74179,26980,I
74176,20144,I
74436,27315,I
74441,11552,I
74684,25536,I
74674,17190,I
74682,22514,I
74676,14179,I
74677,19304,I
43922,13546,I
44361,13686,I
44571,29448,I
44622,13771,I
44619,13789,I
44673,13790,I
45449,14189,I
45580,14428,I
45683,14709,I
45817,14801,I
45862,14827,I
45917,11332,I
45924,14803,I
46229,11395,I
46676,18047,I
46678,19930,I
46677,15460,I
46810,15622,I
47072,20062,I
47071,15667,I
47504,11605,I
47565,15697,I
47845,16206,I
47847,16278,I
48095,20590,I
48137,12130,I
48186,16297,I
48400,20830,I
48401,16451,I
48488,12229,I
48487,20808,I
48580,12231,I
48795,16538,I
48859,16603,I
49263,20843,I
49330,12314,I
49331,12384,I
49695,12499,I
49693,17741,I
49902,12501,I
49898,17824,I
49899,17873,I
49895,17789,I
49978,12546,I
50053,17811,I
50503,19286,I
50761,19321,I
50762,17963,I
50938,17983,I
51169,320,S
51098,590,S
51185,27767,I
51109,302,S
51188,12657,I
51155,482,S
51178,11245,I
51172,392,S
51170,639,S
51161,86,S
51171,639,S
51166,572,S
51125,572,S
51180,16313,I
51318,22432,I
51303,13774,I
51455,26831,I
51454,14198,I
51751,687,S
51697,681,S
51837,266,S
51835,410,S
51690,663,S
51753,68,S
51869,615,S
51905,23941,I
51695,681,S
51761,230,S
51750,68,S
51903,19344,I
51767,446,S
51817,615,S
51805,554,S
51901,15703,I
52296,14951,I
52315,12327,I
52311,21868,I
52294,17096,I
52308,15443,I
52313,28409,I
52295,17107,I
52312,29428,I
52316,11438,I
52678,17086,I
52706,25719,I
53608,14,S
53462,338,S
53505,176,S
53521,284,S
53516,633,S
53615,464,S
53609,14,S
53661,25681,I
53652,27801,I
53504,212,S
53520,536,S
53604,104,S
53628,11605,I
53519,122,S
53581,428,S
53593,104,S
53647,11377,I
54084,12481,I
54067,14842,I
54075,24544,I
54066,18170,I
54076,28374,I
54522,29400,I
54500,12471,I
54507,27814,I
54511,11347,I
54506,25526,I
54496,16399,I
55355,12838,I
55321,392,S
55306,639,S
55378,20062,I
55237,248,S
55362,28543,I
55305,482,S
55360,26894,I
55383,15357,I
55272,572,S
55382,15626,I
55316,50,S
55293,86,S
55320,639,S
55274,572,S
55379,11484,I
55309,320,S
55363,20731,I
55254,302,S
55312,392,S
55852,12728,I
55864,25724,I
55849,23910,I
55822,24718,I
55847,14961,I
55866,15685,I
56252,11374,I
56257,27884,I
56232,16389,I
57221,29436,I
57177,615,S
57182,615,S
57219,23965,I
57133,410,S
57069,68,S
57078,663,S
57066,68,S
57156,446,S
57012,230,S
57020,681,S
57217,16304,I
57132,266,S
57067,687,S
57636,22633,I
57684,12738,I
57655,24694,I
57656,23446,I
58107,13787,I
58105,18031,I
58128,22597,I
58080,22665,I
58079,25306,I
58112,17986,I
58902,633,S
59138,16830,I
58951,176,S
59033,14,S
58967,122,S
59028,464,S
59052,104,S
59136,12297,I
59053,14,S
58965,284,S
59047,518,S
59088,27948,I
59077,14830,I
59038,104,S
58952,212,S
59020,428,S
59104,19909,I
59108,24137,I
59112,12604,I
59044,536,S
59106,24072,I
59137,27797,I
59676,24846,I
59705,12742,I
59684,13410,I
59703,22650,I
59706,16821,I
59660,14198,I
59679,22821,I
59704,22609,I
60222,14526,I
60235,20861,I
60236,19196,I
60218,23979,I
60220,25680,I
60757,22644,I
60739,18626,I
60760,25734,I
60728,11407,I
60725,13566,I
60740,19311,I
61327,15684,I
61324,25445,I
61347,21816,I
61323,17848,I
61313,11427,I
61345,20135,I
61326,16422,I
61342,12497,I
61796,15116,I
61792,25462,I
61828,26226,I
61795,15926,I
61820,20798,I
61840,28499,I
61794,15080,I
61826,27843,I
61824,28687,I
61833,12238,I
62323,27314,I
62340,22711,I
62322,25633,I
62321,22568,I
62326,13827,I
62729,24128,I
62703,15693,I
63402,12273,I
63422,18130,I
63394,20978,I
63400,12518,I
63391,21073,I
63399,27959,I
63405,17209,I
63396,29406,I
63392,20865,I
63393,26845,I
63920,12400,I
63916,27932,I
63880,18130,I
63910,21550,I
63943,23933,I
64413,26872,I
64389,24837,I
64390,17184,I
64409,19935,I
64770,28505,I
64758,16939,I
64763,25773,I
64735,17181,I
64760,19042,I
64783,23900,I
64756,21526,I
65425,23916,I
65426,21043,I
65890,24850,I
65918,25754,I
66431,18140,I
66374,17941,I
66414,11249,I
66413,19340,I
67446,21546,I
67460,28699,I
67477,16309,I
67474,13261,I
67472,24099,I
67429,17781,I
67443,12408,I
67431,15622,I
67430,24067,I
67432,17989,I
67478,11431,I
67427,19040,I
67978,24066,I
68008,19420,I
67996,23229,I
67974,17983,I
68006,20912,I
67998,27160,I
67994,14197,I
68023,28563,I
68502,26879,I
68535,26362,I
68500,20174,I
68534,16448,I
68480,14789,I
68949,11428,I
68898,19924,I
68897,16534,I
68946,12314,I
69720,20970,I
69697,24041,I
69718,28701,I
69669,14803,I
70248,19289,I
70283,28920,I
70258,19298,I
70260,20555,I
70867,25460,I
70828,19197,I
70869,25450,I
70841,26875,I
70829,20590,I
70845,12831,I
71292,15664,I
71347,19283,I
71291,16540,I
71310,23975,I
71285,16267,I
71312,27931,I
72011,16290,I
72033,28558,I
72030,23915,I
72029,19354,I
72590,19454,I
72594,19340,I
72621,21055,I
72611,25302,I
72588,22836,I
73212,12406,I
73190,16572,I
73214,24579,I
73252,13580,I
73251,22391,I
73191,22617,I
73218,27187,I
73222,12516,I
73661,22810,I
73658,13567,I
73679,29418,I
74217,12478,I
74218,11595,I
74209,22809,I
74213,13797,I
74461,23447,I
44141,13572,I
44413,13606,I
44444,13697,I
44624,19357,I
44704,29403,I
44808,13836,I
45354,19432,I
45400,14162,I
45692,14425,I
45869,14822,I
45868,14819,I
45967,19454,I
46238,14838,I
46239,14927,I
46245,14967,I
46293,14951,I
46394,15055,I
46403,14990,I
46501,19518,I
46562,14978,I
46684,18125,I
46752,19931,I
46876,15084,I
46875,11470,I
47146,18133,I
47283,15655,I
47286,19944,I
47462,15926,I
47513,15675,I
47514,15684,I
47574,20171,I
47914,20556,I
48099,12128,I
48142,12213,I
48143,20720,I
48592,12266,I
48671,12270,I
48668,18626,I
48804,12276,I
48808,16552,I
48940,20835,I
49182,16830,I
49183,16944,I
49339,17183,I
49386,17093,I
49387,17114,I
49388,12298,I
49632,20860,I
49708,12487,I
50070,12624,I
50115,17764,I
50116,17825,I
50117,17893,I
50338,17946,I
50432,17940,I
50433,21008,I
51012,12846,I
51202,26864,I
51191,12390,I
51323,11332,I
51572,23759,I
51576,11481,I
51953,25310,I
51954,20958,I
51951,24839,I
52356,20981,I
52353,16539,I
52354,20138,I
52358,26414,I
52364,19443,I
52754,18635,I
52773,29391,I
52774,14830,I
53104,13696,I
53068,11470,I
53132,14428,I
53114,12646,I
53081,23764,I
53107,17738,I
53130,19450,I
53663,12291,I
53693,22317,I
53678,27309,I
53719,22481,I
54147,15084,I
54120,17189,I
54568,28423,I
54560,16044,I
54535,23776,I
54564,27001,I
54563,14811,I
54910,15352,I
54917,12832,I
54919,12512,I
55419,19345,I
55423,23228,I
55397,12314,I
55395,17742,I
55433,11405,I
55422,20871,I
55434,11348,I
55900,23632,I
55902,24078,I
55901,21863,I
55898,17852,I
56331,20163,I
56310,12268,I
56305,24572,I
56304,21075,I
56299,16048,I
56307,26990,I
56302,19375,I
56669,17652,I
56666,19259,I
56649,24723,I
57276,18006,I
57298,22587,I
57300,15926,I
57277,26874,I
57745,16587,I
57744,12462,I
57700,17765,I
57701,17762,I
57721,26878,I
57720,14180,I
57690,13264,I
58159,17875,I
58160,17877,I
58167,13501,I
58180,20722,I
58190,15932,I
58141,13257,I
58469,12229,I
58539,22591,I
58507,14193,I
58487,13808,I
58511,23624,I
58530,26936,I
59150,17824,I
59148,17799,I
59179,12636,I
59175,21514,I
59180,13569,I
59743,12306,I
59738,19191,I
59751,28400,I
59739,17089,I
59741,20583,I
59750,28383,I
60280,17802,I
60263,20923,I
60249,14426,I
60294,28382,I
60259,22666,I
60803,26419,I
60805,27941,I
60765,14713,I
60831,25738,I
60774,25307,I
60799,23601,I
60798,22310,I
60801,22507,I
60809,12377,I
60776,13836,I
60804,29424,I
60830,16826,I
60802,24547,I
60827,27775,I
60814,26961,I
61416,17184,I
61380,15927,I
61405,16943,I
61423,13559,I
61382,15697,I
61424,22674,I
61890,26912,I
61900,11602,I
61892,29417,I
61862,12270,I
62370,22700,I
62376,12617,I
62368,26969,I
62372,27307,I
62392,27809,I
62793,22688,I
62768,12378,I
62814,22685,I
62764,17928,I
63458,17797,I
63427,18125,I
63463,28710,I
63495,17221,I
63955,15063,I
64454,12495,I
64494,12725,I
64497,13502,I
64492,27813,I
64519,20835,I
64795,24580,I
64801,14149,I
64804,12475,I
64790,16826,I
64797,25497,I
64826,18020,I
64827,26880,I
64828,26370,I
64833,12399,I
64803,16830,I
65464,22679,I
65481,23952,I
65453,25635,I
65455,18171,I
65503,13697,I
65454,17945,I
65482,21853,I
65995,12600,I
65982,17215,I
65950,18139,I
65962,14709,I
65981,19349,I
66004,26221,I
65987,23627,I
65960,16448,I
66011,24017,I
66012,18139,I
66465,18124,I
66497,20854,I
66469,12731,I
66444,23619,I
66474,11584,I
66467,17818,I
66482,11246,I
66496,20847,I
66498,20870,I
66500,11245,I
66915,25650,I
66922,28528,I
66912,17100,I
66888,17942,I
66938,24033,I
67528,20176,I
67532,29370,I
67547,28688,I
67500,22307,I
67502,26352,I
67569,24182,I
67542,12258,I
67530,18023,I
67571,16298,I
67499,14769,I
68082,24214,I
68056,24856,I
68037,19904,I
68058,27312,I
68064,26230,I
68084,11421,I
68083,14160,I
68580,15628,I
68618,13822,I
68600,28706,I
68553,21681,I
68550,17114,I
68549,17833,I
68548,19046,I
68991,27923,I
69019,24204,I
68981,18146,I
69020,24155,I
69022,24690,I
69734,22519,I
69772,17781,I
69770,19439,I
69757,13828,I
69755,19371,I
69736,18626,I
69737,16197,I
69760,12324,I
69771,29371,I
70320,19931,I
70368,21029,I
70345,27830,I
70318,22447,I
70878,16552,I
70901,22453,I
70909,13588,I
70881,12826,I
70908,12629,I
71367,12813,I
71389,21076,I
71365,14822,I
71422,28568,I
71391,22699,I
71404,12470,I
72119,19321,I
72093,29446,I
72074,19364,I
72092,21869,I
72094,12810,I
72121,25601,I
72091,19385,I
72654,19476,I
72657,21537,I
72652,14834,I
72676,12751,I
72722,13607,I
72658,21833,I
72659,21835,I
72681,25792,I
72649,13572,I
72718,19294,I
73297,11418,I
73329,25597,I
73330,25571,I
73327,25596,I
73727,21532,I
73783,12657,I
73760,29381,I
73749,24553,I
74241,20168,I
74243,24097,I
74235,15629,I
74252,12646,I
74495,16583,I
74496,22482,I
74744,17774,I
74747,26396,I
74748,22706,I
74964,14962,I
74965,27831,I
43737,13261,I
43808,13259,I
44003,19325,I
44216,13560,I
44376,29399,I
44373,13767,I
44421,13607,I
44422,19353,I
44580,13782,I
45410,14149,I
45455,14163,I
45477,14160,I
45643,14541,I
45749,14797,I
45872,11249,I
45935,19439,I
45971,11335,I
45972,19472,I
46128,14945,I
46250,14940,I
46515,19904,I
46687,15457,I
46761,19924,I
46758,18130,I
46830,19910,I
47150,15625,I
47224,15659,I
47231,11564,I
47294,18139,I
47579,16197,I
47747,16253,I
47792,16207,I
48103,16389,I
48148,11614,I
48149,16298,I
48198,18164,I
48425,16475,I
48602,12237,I
48600,18185,I
49192,19040,I
49196,12386,I
49195,20845,I
49352,17082,I
49640,12462,I
49638,19067,I
49718,19196,I
49716,17722,I
49719,20854,I
49919,17796,I
49993,17781,I
49994,17799,I
49996,12735,I
49997,12736,I
50084,12548,I
50082,20874,I
50130,19284,I
50348,19311,I
50349,19314,I
50438,17929,I
50513,12825,I
50586,17898,I
50876,12827,I
50883,18045,I
50877,12863,I
50875,12829,I
50964,12858,I
50960,17986,I
51024,21029,I
51221,12130,I
51208,23234,I
51223,26826,I
51207,11338,I
51357,22415,I
51339,12462,I
51358,17833,I
51340,13789,I
51475,22436,I
51587,25780,I
51588,25769,I
52013,13260,I
52001,13574,I
51967,12807,I
51966,13540,I
52392,24561,I
52391,17630,I
52370,26420,I
52390,14866,I
52406,14426,I
52838,19432,I
52812,23602,I
52810,16441,I
52818,25521,I
53156,16582,I
53171,27770,I
53158,14973,I
53159,14174,I
53161,23237,I
53184,14425,I
53744,15105,I
53745,15065,I
53751,25691,I
53764,27791,I
53747,16597,I
54169,28465,I
54175,27792,I
54149,11431,I
54183,29399,I
54184,13257,I
54162,14935,I
54604,13560,I
54635,12828,I
54628,16059,I
54630,17631,I
54601,27937,I
54656,15114,I
54600,14956,I
54590,11564,I
54599,17635,I
54975,13256,I
54941,11598,I
54940,23765,I
54955,16558,I
55478,15618,I
55503,25720,I
55479,17970,I
55477,14849,I
55486,27930,I
55483,17788,I
55454,12213,I
55492,26933,I
55482,17746,I
55925,13770,I
55932,11412,I
55944,18182,I
55952,11426,I
55958,17985,I
55945,16326,I
55946,26392,I
56360,19388,I
56337,13686,I
56335,12330,I
56334,12657,I
56727,17200,I
56726,16299,I
56693,11613,I
56694,12297,I
57314,16411,I
57315,23925,I
57346,12306,I
57307,12226,I
57787,26988,I
57768,18180,I
58221,17224,I
58222,22381,I
58237,27900,I
58195,13259,I
58228,13494,I
58578,26997,I
58580,20720,I
58582,12397,I
59213,13579,I
59232,14768,I
59217,24536,I
59236,22497,I
59269,16603,I
59268,20726,I
59791,24130,I
59810,26948,I
59786,14835,I
60334,14978,I
60318,14207,I
60353,20916,I
60352,21010,I
60838,13265,I
60878,28472,I
60866,22384,I
60891,20830,I
60892,22627,I
61440,14140,I
61438,25444,I
61942,23956,I
61955,25758,I
62427,17208,I
62407,17898,I
62406,15055,I
62409,15101,I
62432,25317,I
62439,12714,I
62448,28494,I
62428,15001,I
62429,17718,I
62434,24864,I
62431,24531,I
62845,24563,I
62826,15625,I
62843,21836,I
62869,28376,I
62841,17758,I
62825,16442,I
62840,17837,I
63535,17199,I
63529,28453,I
63528,12726,I
63525,19250,I
64027,14786,I
64031,22707,I
64033,27832,I
64546,12479,I
64564,17113,I
64571,26998,I
64542,17221,I
64569,20572,I
64565,21663,I
64610,20836,I
64548,16821,I
64581,13597,I
64541,21065,I
64609,28396,I
64567,21097,I
64540,17934,I
64544,16199,I
64561,15704,I
64895,13560,I
64879,28538,I
64882,29430,I
64862,21037,I
65526,19330,I
65527,24696,I
65557,11237,I
65542,28548,I
65510,17093,I
65529,18033,I
66022,18133,I
66072,20845,I
66021,18183,I
66019,12501,I
66058,26209,I
66074,24027,I
66031,16475,I
66016,17947,I
66539,24722,I
66534,25144,I
66537,24180,I
66521,15457,I
66943,12521,I
66978,19391,I
66946,16297,I
66955,21666,I
67013,24046,I
66956,15456,I
67622,28705,I
67621,13406,I
67582,19065,I
67610,24564,I
67586,21667,I
67584,19038,I
67608,21834,I
67638,24205,I
68097,12747,I
68148,24191,I
68122,14710,I
68098,17825,I
68102,25751,I
68125,25684,I
68150,18047,I
68628,17985,I
68631,15659,I
68634,17980,I
68653,27310,I
69029,14772,I
69086,16297,I
69083,12302,I
69084,28556,I
69032,15460,I
69825,17901,I
69862,25522,I
69840,28744,I
69829,13796,I
69799,24092,I
69800,22444,I
69843,29365,I
70410,22659,I
70431,17114,I
70411,24139,I
70385,22509,I
70387,19196,I
70384,14824,I
70432,12297,I
71018,12125,I
70967,14837,I
70972,11389,I
70968,16825,I
70955,19944,I
70956,16253,I
71016,13406,I
70976,27320,I
71017,25459,I
70971,20939,I
70957,19285,I
71486,19254,I
71468,26822,I
71427,26354,I
71452,23633,I
71453,25543,I
71466,28726,I
71455,27838,I
71467,20930,I
71460,11486,I
72141,19438,I
72182,13255,I
72166,29374,I
72142,19439,I
72144,16270,I
72737,20716,I
73367,21129,I
73383,13606,I
73364,15076,I
73350,21506,I
73826,17201,I
73860,19415,I
73863,25587,I
73807,13543,I
73804,14838,I
73862,26829,I
73825,15672,I
73865,12330,I
73831,28565,I
74527,21085,I
74524,14206,I
74774,19915,I
74997,12801,I
74992,18003,I
74994,28566,I
74993,22493,I
43712,13513,I
43776,13260,I
43931,13548,I
43975,13540,I
44011,13514,I
44049,13538,I
44426,13770,I
44949,29474,I
45002,13844,I
45364,14161,I
45483,14181,I
45609,14774,I
45704,14772,I
45836,14823,I
45879,19443,I
45937,14824,I
46191,14956,I
46184,14834,I
46252,14939,I
46305,14952,I
46409,15073,I
46471,14979,I
46473,14969,I
46463,11423,I
46701,15114,I
46702,15116,I
46770,15357,I
47094,15664,I
47232,15627,I
47528,11598,I
47629,15685,I
47634,11570,I
47801,20555,I
48202,12225,I
48203,12226,I
48245,12129,I
48246,12218,I
48247,16390,I
48521,16422,I
